"feature","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","i.baseMean","baseVar","allZero","dispGeneEst","dispGeneIter","dispFit","dispersion","dispIter","dispOutlier","dispMAP","Intercept","DietStatus_before.diet_vs_after.diet","SE_Intercept","SE_DietStatus_before.diet_vs_after.diet","WaldStatistic_Intercept","WaldStatistic_DietStatus_before.diet_vs_after.diet","WaldPvalue_Intercept","WaldPvalue_DietStatus_before.diet_vs_after.diet","betaConv","betaIter","deviance","maxCooks","replace"
"Parabacteroides.Otu1107",3.79158271990609,5.09767076697333,2.93090054037311,1.7392848023169,0.0819846792124563,0.536937415974219,3.79158271990609,317.001293457499,FALSE,33,8,10.6154111654855,33,10,FALSE,33,-2.23478401216608,5.09767076697333,2.12537192207791,2.93090054037311,-1.05147903242328,1.7392848023169,0.29303863446644,0.0819846792124563,TRUE,10,41.231065284796,NA,TRUE
"Prevotella.Otu1987",74.6015358558901,-3.85780681250611,2.24405109342577,-1.71912610359365,0.0855914126160183,0.536937415974219,74.6015358558901,75350.0697097502,FALSE,21.2300832130017,8,9.46640910537132,19.8424770413809,7,FALSE,19.8424770413809,7.16364582453234,-3.85780681250611,1.60696164717068,2.24405109342577,4.45788226317978,-1.71912610359365,8.27733415836407e-06,0.0855914126160183,TRUE,100,132.908419843608,NA,TRUE
"Prevotella.Otu1994",2.48033301313401,4.74244802734885,2.93433127139804,1.6161938066009,0.10605241742796,0.536937415974219,2.48033301313401,203.0177112494,FALSE,33,100,12.5050001276841,33,5,FALSE,33,-2.46308695002549,4.74244802734885,2.12627922777,2.93433127139804,-1.15840239506489,1.6161938066009,0.246699862224366,0.10605241742796,TRUE,18,24.6322357707435,NA,TRUE
"Clostridium_XI.Otu1804",38.4469672291259,1.56402209256398,0.975700438933717,1.60297364862642,0.108940472029847,0.536937415974219,38.4469672291259,5953.20665670161,FALSE,3.54951662998549,11,11.2426273678266,3.71978505816012,8,FALSE,3.71978505816012,4.25174559896933,1.56402209256398,0.701666242320594,0.975700438933717,6.05949857999111,1.60297364862642,1.36546533272836e-09,0.108940472029847,TRUE,10,264.830139226788,NA,TRUE
"Bacteroides.Otu2534",2.08512288315593,4.32844631407302,2.74087128298921,1.57922276063704,0.114284971070839,0.536937415974219,2.08512288315593,113.322187278783,FALSE,33,9,13.5223224594987,28.6165931603292,8,FALSE,28.6165931603292,-2.3363288013622,4.32844631407302,1.98723251462952,2.74087128298921,-1.17566957271619,1.57922276063704,0.239726942024237,0.114284971070839,TRUE,8,44.2842763437002,NA,TRUE
"Bacteroides.Otu2625",40.972022775279,2.0709921010068,1.31422940951774,1.57582236861277,0.115066745815529,0.536937415974219,40.972022775279,12573.879118991,FALSE,6.59340434891306,10,11.197390496371,6.78400710359917,10,FALSE,6.78400710359917,3.95037186817542,2.0709921010068,0.944954033163663,1.31422940951774,4.18049103928342,1.57582236861277,2.90880274580496e-05,0.115066745815529,TRUE,21,230.024854684066,NA,TRUE
"Bacteroides.Otu1800",2.12995830511112,3.45092343161056,2.19445444737638,1.57256553478992,0.115819453374341,0.536937415974219,2.12995830511112,70.0879075474471,FALSE,19.1524983941863,7,13.3880473535225,18.0304527193798,5,FALSE,18.0304527193798,-1.45120935965269,3.45092343161056,1.59653448635425,2.19445444737638,-0.908974639794085,1.57256553478992,0.363363512498693,0.115819453374341,TRUE,9,66.1044037492825,NA,TRUE
"Bacteroides.Otu1976",2.25210659079874,4.59164948174506,2.93524726737426,1.56431437064331,0.117743758916662,0.536937415974219,2.25210659079874,167.375475178531,FALSE,33,100,13.0493101141355,33,5,FALSE,33,-2.46308804443277,4.59164948174506,2.12627923111532,2.93524726737426,-1.1584029079477,1.56431437064331,0.246699653020821,0.117743758916662,TRUE,9,22.1360950430037,NA,TRUE
"Bacteroides.Otu2120",26.5774985246426,-1.88251449803444,1.22223320977752,-1.54022528841048,0.123505447756057,0.536937415974219,26.5774985246426,3263.49596660665,FALSE,5.62484268252504,14,10.7715966347678,5.81939524045502,8,FALSE,5.81939524045502,5.40871512411034,-1.88251449803444,0.872255813674482,1.22223320977752,6.20083585493742,-1.54022528841048,5.61640678126185e-10,0.123505447756057,TRUE,18,218.663026468764,NA,FALSE
"Lachnospiraceae.Otu0790",14.3623428931063,1.73835910613015,1.15128004754884,1.50993592725874,0.131059774147499,0.536937415974219,14.3623428931063,711.167219225104,FALSE,4.92890668578607,14,9.46532468027138,5.10894425677137,10,FALSE,5.10894425677137,2.70501735249141,1.73835910613015,0.830073209435076,1.15128004754884,3.2587696142276,1.50993592725874,0.00111896496014892,0.131059774147499,TRUE,10,195.451346510221,NA,FALSE
"Bacteroides.Otu2460",18.3413985789476,1.50061211115061,1.00344863961616,1.49545482639214,0.13479578099378,0.536937415974219,18.3413985789476,1066.43014556235,FALSE,3.71467658416274,7,9.84097253691065,3.88586952826429,8,FALSE,3.88586952826429,3.24649001215048,1.50061211115061,0.722707471223893,1.00344863961616,4.49212183548152,1.49545482639214,7.05170605659244e-06,0.13479578099378,TRUE,9,223.076766381804,NA,FALSE
"Roseburia.Otu2728",4.40021423930478,-2.33428260127752,1.57013020613509,-1.48668090847281,0.137099107364265,0.536937415974219,4.40021423930478,113.006477699554,FALSE,9.02223599855101,10,10.1257823439805,9.12072705344113,6,FALSE,9.12072705344113,2.90756743686634,-2.33428260127752,1.09904757729875,1.57013020613509,2.64553373022538,-1.48668090847281,0.00815621550108201,0.137099107364265,TRUE,12,115.703800974813,NA,TRUE
"Bacteroides.Otu0480",5.90610782747228,3.28593663236236,2.2620532111793,1.45263454286704,0.146325249927824,0.536937415974219,5.90610782747228,923.090632721698,FALSE,21.8955922271636,9,9.44359110398572,19.6345836422243,9,FALSE,19.6345836422243,0.0890049883102109,3.28593663236236,1.64012881627932,2.2620532111793,0.0542670718462964,1.45263454286704,0.956722383739803,0.146325249927824,TRUE,8,77.8789677916841,NA,TRUE
"Clostridium_XI.Otu2681",5.30346952453997,2.15620436162174,1.48476773368361,1.45221660782751,0.146441386244172,0.536937415974219,5.30346952453997,269.977521217565,FALSE,8.17610696836878,9,9.64835362405037,8.28438067873845,6,FALSE,8.28438067873845,0.892485613082105,2.15620436162174,1.07780050988079,1.48476773368361,0.828061969631855,1.45221660782751,0.407635405709774,0.146441386244172,TRUE,7,117.933009466282,NA,TRUE
"Lachnospiracea_incertae_sedis.Otu0778",37.1495011119741,-1.81150333773688,1.24810498814172,-1.45140301092298,0.146667671830235,0.536937415974219,37.1495011119741,6992.08740194087,FALSE,5.91633897843615,12,11.2478483672805,6.10184732244164,10,FALSE,6.10184732244164,5.87718774612143,-1.81150333773688,0.89247855389653,1.24810498814172,6.58524254780335,-1.45140301092298,4.54143392335863e-11,0.146667671830235,TRUE,17,228.564385575236,NA,FALSE
